tweet_id,tweet
552253495328247809,@ummayman90 And you can't use the culture excuse because Mohammed claimed to be guided by Allah and that he was creating a culture. #Islam
552253987701788672,"@MoAnsar @arennie44 Furthermore, Islam demands that women be locked in their homes and covered. Stop lying. http://t.co/iVd1vihPFa"
552254351754817536,@ummayman90 What do customs and rules and history have to do with it.  Marrying a 6 year old and screwing a 9 year old is sick like Islam.
552254776218365953,"@ummayman90 #Islam tarnishes itself.  I just point out the truth of what is there, and you try to rationalize it because you are ashamed."
552255235863756800,"@ummayman90 If god is protecting his Islam, why does he need you to protect it, murder apostates, and spread his vile religion by sword."
552255665301749760,@ummayman90 And the truth is that more Muslims are walking away from Islam than people are converting to it.  Education will now kill #Islam
552256116952805376,@ummayman90 The people who disagreed with #Islam at the time of the pedophile prophet were murdered by him.  It's in the Hadiths.
552256504485527554,@ummayman90 Who knows if they criticized him?  He killed them.  And the things against him would never make it into the Sunnah.
552256837819449344,"@ummayman90 When people leave Islam, they don't announce it.  They just quietly walk away."
552257230037213184,"@ummayman90 The only reason the overall numbers increase is because Muslims breed like rats, just like their prophet told them to do. #Islam"
552257644853862400,"@ummayman90 And Muslims are expected to fear god as well.  If living in fear is your idea of perfect, you are stupid."
552257867932106752,"@ummayman90 It's not about who was not murdered by him, it's about who was."
552258072148582400,"@ummayman90 Because they breed like rats, kill non Muslims, and force religion on people by the sword."
552258490316492800,"@ummayman90 Yes, might, power, and imperialism is what it is all about.  There is zero spirituality in it.  Soon the world will understand."
552258840889028608,"@ummayman90 No, you know damn well that Mohammed told his followers to breed as a source of population imperialism. #Islam"
552259230208499712,@ummayman90 As a percentage there are very few. And they are usually poor women who marry a Muslim man. There is nothing persuasive in Islam
552259592634114048,@ummayman90 Only an idiot would think that god wants to be feared. Muslims cannot think beyond the characteristics of an earthly tyrant.
552260022130864128,"@ummayman90 Again, your entire concept of god corresponds to a tyrannical earthly egomaniac because you are simple and stupid. #Islam"
552260502777102336,"@ummayman90 Again, you miss the point that god is not interested in military rule, phony frauds like Mohammed who benefit from it are #Islam"
552261139837370368,@ummayman90 Exactly.  #Isam is a cult of death centered around the idea of going to a heaven that is described to be a giant whore house.
552261703241453569,@ummayman90 Keep repeating and believing your brain dead fairy tales - and follow your prophets medical advice. http://t.co/2Zo1lQg88V
552262508711399425,@ummayman90 #Islam is about forcing people to be Muslims.  Even your perverted Imams know it. http://t.co/e8m3w6ODvQ
552266284344553472,@hananehs @haaretzcom As they see more and more of the vileness of Islam in action they will change their minds. http://t.co/nPOd1nWqZe
552302969283436545,@Religiolizer The problem is that the cathedral doesn't understand that he prophet Mohammed declared war on all humanity 1400 years ago.
552304521637285889,@ilhaam673 @B1236M Here is how #Islam inscribes the inferiority and abuse of women. http://t.co/wXassJMkTd
552308801228259328,RT @IronmanL1: The Jihad of Words:how words in Islam are twisted to deceive the Kafir  http://t.co/aFcgWBrqAM
552309137896640515,"@klassydaisy ISIS follows what is in the Quran and the Hadiths and Sharia exactly, to the letter. #Islam"
552310296652828673,"@LLiraqi Exactly.  Read the Quran and the Hadiths and find out for yourself how hateful, bigoted, sexist, vile and inhuman #Islam is."
552311142539079680,@Nigzzzk There is no personal relationship with creator in Islam. Everything comes through a phony prophet and the only relationship is fear
552311743998070785,@klassydaisy You are lying.  What does ISIS do that the prophet Mohammed did not do?  There are over 100 Islamic terrorist groups. #Islam
552313304358846464,@Nigzzzk The command to fear Allah is all through the Quran.  The ritual of groveling on the ground is one of fear. No personal relationship
552313552154157057,@Nigzzzk Do you grovel on the ground and fear other people that you have a personal relationship with?
552331392622010368,"RT @brassidio: Islam gave women rights. Unfortunately, they were less than they were before Islam http://t.co/RLJBP1ZOQh"
552332311858262016,"RT @Wet_Napkin: Bigotry towards non- Muslim populations, along with religious cleansing, is as old as Islam itself."
552336365854412801,"Muslims claim that there is no racism in #Islam.  But like everything else they claim, it is a lie. http://t.co/PiR6nd159a"
552346465520349184,"RT @dsyndergaard: Israeli spat upon, beaten by Muslims singing anti-Semitic songs in Berlin http://t.co/ursJ1GdnuK"
552348770751770624,RT @brassidio: Muslims don't have any morals. http://t.co/OO37AiucR9
552351551688564736,@pleeezing @warriorsialkot @akberc 1400 years ago the pedophile prophet declared war on all humanity.  So all humanity should hate Islam.
552352216376692736,@NiceeNhess All of you Islamists repeat the same brain dead lines that someone else told you to say. I've seen that one a thousand times.
552352897149976576,@_Elreda I guess your idea of a Muslim joke looks like this. #Islam http://t.co/2WVivYIkk5
552487055553757187,RT @Benfrancisallen: It hasn't been a good few weeks for #ISIS. A new front has opened up in #Sinjar and they're about to lose the battle f…
552524577163988992,"RT @riwired: .@ORehaf Oh No.Do NOT go to ""Islamic Center"" where they beat you down mentally w/double speak &amp; convert you asap! @izrinhariri…"
552525214996004866,@yousufpoosuf @RKingLive2Dance @izrinhariri The only thing that stopped Muslim slaughter in historical past was military defeat.
552526460876242946,@yousufpoosuf @RKingLive2Dance @izrinhariri The reason why I have not been murdered is because I will kill any Muslim why tries.
552526654699237379,@yousufpoosuf @RKingLive2Dance @izrinhariri And most Muslims are actually better behaved than their religion leads them to be.
552527064159768576,@yousufpoosuf @RKingLive2Dance @izrinhariri But the fact that Islam is a declaration of war means that Islam will always produce terrorists.
552527629195427840,"RT @riwired: There is no ""moderate Islam"" Islam is #Islam. #Sharia is Islam, no difference. @itsomar99 @VileIslam @BasimaFaysal http://t.co…"
552528092691181572,"RT @riwired: And every Muslim is a ""slave of Allah"" the more religious or ""Islamic"" the more damage and danger there is.@VileIslam  @ORehaf…"
552530221073969156,@riwired @_Elreda I like that picture of Israel in the context of the Muslim world.  A tiny spec they blame for all their own evil.
552530506756423680,"RT @jemfleming: @riwired @GOP @VileIslam 'When the Muslim population in a region reaches a certain.. point, the agitation begins..' http://…"
552530948496318468,@HillaryGuess @riwired @izrinhariri Who is justifying Christianity microbrain. I don't have a religion. Why are you hiding Islamic barbarity
552531880466456576,"@robert150254 @Ag_nostic @riwired @itsomar99 Mostly Old Testament, were its heroes attacked and slaughter every man, woman, child, animal"
552532181038686208,"RT @riwired: Look at all the land occupation in green, of ""Islamic domination"". We are being duped. @jemfleming  @GOP @VileIslam http://t.c…"
552532522782171136,@HillaryGuess @riwired @izrinhariri Because Islam has over 100 operating terrorist groups and a mandate to conquer the world by violence.
552532883630723072,"@HillaryGuess @riwired @izrinhariri Again, look at this chart and tell me were you get the ""a few"" idea. http://t.co/QSTtdz57VJ"
552533207426797568,@HillaryGuess @riwired @izrinhariri @AtharHKhan Islam attacked and conquered 2/3 of Christianity before there were any crusades.
552533544564953094,@HillaryGuess @riwired @izrinhariri @AtharHKhan Islam has exterminated all kinds of minorities in the ME Saudi used to be full of minorities
552533736789913600,@HillaryGuess @riwired @izrinhariri @AtharHKhan Turkey and Egypt used to be mostly Christian and the Muslims have mostly exterminated them.
552534024334614528,@HillaryGuess @riwired @izrinhariri @AtharHKhan Now you see ISIS following the Quran and Hadiths and prophet exactly in their genocide.
552534253976969216,@HillaryGuess @riwired @izrinhariri Why are you flapping your lips.  None of this is related to the barbarity of Islam?
552535646196494338,"RT @riwired: .@HillaryGuess Most stupid comment. Hitler wasn't religious, that's a Muslim lie. Truth is Hitler admired Muslims @VileIslam @…"
552535998723547137,RT @riwired: .@HillaryGuess That pleased Hitler. Grand Mufti provided Hitler w/ armies of Muslim soldiers from Europe. #Tszarnev @VileIslam…
552553410218557440,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan It's called execution or conversion at sword point.  You're welcome.
552554260957634560,"@yousufpoosuf @RKingLive2Dance @izrinhariri No, the quotes mean exactly what they say. But most people are naturally less hateful than Islam"
552554758809321473,@yousufpoosuf @RKingLive2Dance @izrinhariri Inciting hatred is central to Islam in order to promote imperialism. http://t.co/kisCI219au
552555113366446080,"@yousufpoosuf @RKingLive2Dance @izrinhariri But congratulations, you do get to put an X on the bullshit bing card. http://t.co/EYvQeNntHH"
552557234681430016,@ilhaam673 Just because I have no religion does't mean that I don't want to stop Islam from murdering. http://t.co/9KTe08yrfk
552557686592516096,@ilhaam673 You don't need a perverted religion to feel compassion for humanity. http://t.co/T9Knt5tQmP
552558144845406208,@B1236M @riwired @ilhaam673 @BasimaFaysal Look at the size of Israel.  And yet Muslims are slavering to destroy it. http://t.co/v8eV7D61eA
552558562564534273,@ibnHlophe @eeviewonders @CTFleaMarkets Jews used to live on 40% of the Arabian Penninsula.  Muslims have virtually exterminated them.
552558873458913280,@ibnHlophe @eeviewonders @CTFleaMarkets The Hadith about the Arabian Penninsula is why Muslims will not rest till they destroy Israel.
552559358643417088,@ibnHlophe @eeviewonders @CTFleaMarkets That Hadith is specific to AP.  Many others are specific to war on non believers everywhere.
552559570917134336,@ibnHlophe @eeviewonders @CTFleaMarkets 120 million Africans murdered by Islam http://t.co/UYbGO0VcG7
552567397941796864,"@ibnHlophe @eeviewonders @CTFleaMarkets Yes, it's murder for a fraudulent god.  If every religion used your excuse mankind would be dead."
552567745301454848,"@ibnHlophe @eeviewonders @CTFleaMarkets You don't guarantee them protection, you guarantee them third class citizenship and extortion."
552567939669716993,@ibnHlophe @eeviewonders @CTFleaMarkets And for people who are not people of the book you guarantee them death or slavery.
552568185355239426,@ibnHlophe @eeviewonders @CTFleaMarkets We don't want to teach you. We want to stop your Taquiyya lying about it.
552568707244118017,@ibnHlophe @eeviewonders @CTFleaMarkets Thanks for admitting that you are murderers. And check your map. http://t.co/TheArY220E
552568932436295682,"@ibnHlophe @eeviewonders @CTFleaMarkets Actually, it's Islam that has to be destroyed for it's crimes against humanity."
552569179791187968,@ibnHlophe @eeviewonders @CTFleaMarkets Your prophet started exterminating Jews from the very beginning.  Like the destruction of Khybar.
552569711079485441,"@ibnHlophe @eeviewonders @CTFleaMarkets Your text is a fraud brought by a pedophile, slave trader, rapist, murderer, bigot, sexist, robber."
552578641826029568,@tariqahmadbt The idiots don't understand that the prophet of Islam declared war on all humanity 1400 years ago. http://t.co/fHElksY54r
552579242706235392,@Muhammad1988x The real piss drinkers are the Muslims.  Here is the proof. http://t.co/eD031qpTR9
552599309535834112,"@LLiraqi I guess if you call murder, rape, slavery, hatred, bigotry and sexism beautiful, then it is beautiful."
552602629730078721,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan Only because there were too many Hindus to exterminate before the British...
552602854469275648,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan ...unseated the Muslims in power.  Now the Muslims are not in power either.
552603067472814080,"@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan Before the British showed up, the Muslims murdered 80 million Hindus."
552603232053100544,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan And today there is still not peace between them because of the Muslims.
552603982170820609,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan The only reason there is peace is because the Hindus are in power.
552604209787318272,@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan Next door in Pakistan the Muslims still murder Christians and Hindus regularly
552604397218193408,"@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan They claim, ""oh you insulted our religion"" and kill them."
552605492120272897,@IftikharAwan Really? What are they doing that your prophet did not also do? http://t.co/FAsAWDISlH
552605945138642944,"@yousufpoosuf @HillaryGuess Muslims are fighting Jews, Hindus, Buddhists, Christians, atheists and animists somewhere in the world."
552606096037126144,@yousufpoosuf @HillaryGuess Islam has bloody borders everywhere and cannot get along with anyone.
552607578543243264,"@RichardDawkins @AbuelitoSerge Really, Muslims understand this.  They just want to be able to use the name ""racism"" to shut us up."
552607836874604545,"@RichardDawkins @AbuelitoSerge Same goes for the term ""Islamophobia"". It makes as much sense as ""Naziphobia""."
552621472418889728,@P_Valerianus @CTFleaMarkets @ibnHlophe @eeviewonders We could deal with the violent fanatics if the texts of Islam weren't producing more.
552691455270338560,@ibnHlophe @eeviewonders @sibanda_tapson @CTFleaMarkets Children grow out of their fairy tales.  Muslims never grow out of theirs.
552691920737419264,@ibnHlophe @sibanda_tapson @eeviewonders @CTFleaMarkets All of the land the Muslims have they colonialized.
552692226477019136,@ibnHlophe @sibanda_tapson @eeviewonders @CTFleaMarkets There's a huge lie.  They colonialized everything they have at sword point.
552692520757772288,@ibnHlophe @sibanda_tapson @eeviewonders @CTFleaMarkets I guess it's time for you to learn about racism in Islam. http://t.co/2fcMyuE3Eu
552702190243315712,@Pray_4_Life @Pontifex People who call being against Islam racist know that Islam is not race but want to intimidate others into shutting up
552703090038947840,"@hu_4u The prophet Mohammed was a terrorist, and he knew Islam."
552704371981824001,@ameerahusman Islam is for liars. http://t.co/5FqRv7WdUu
552704511098503168,"RT @OmprakashSewa: Under Love Jihad, Muslims lure young Hindu girls &amp; then force them to convert to Islam. Romeos then go 4 their next prey…"
552709319763173378,@nura_skippor @ameerahusman Islam is 1000 years of contributing nothing to mankind but murder and hatred.
552709655097769984,RT @DHfromtheV: Christian lady in Pakistan is facing execution for blaspheming the prophet Mohommed. They take Islam serious as hell. No fr…
552710730945159169,@CompoundMixture @CruisingBye @SuperiorMenArmy Are you delusional?  Islam is one of the most violent and barbaric. http://t.co/3uh4RhYbs1
552711776018915330,"RT @Protoshiv: @rbassilian @ProudPatriot101 Who you call radical muslims are ones following quran to the word, While so called moderates co…"
552711982911324160,"RT @PopeSweetMusic: @rbassilian @ProudPatriot101 @Protoshiv the question is, is there hope for a peacful coexisting islam. No. The answer i…"
552712056403918848,"RT @ProudPatriot101: @PopeSweetMusic @rbassilian @Protoshiv The Koran preaches murder, rape, paedophillia, slavery. It's a War Manual..."
552713711048486912,@hu_4u I read the Quran and the Hadiths.  Disgusting and inhuman.
552714793791270913,@hu_4u Why would I read lies about what Islam is when I can see what it is in the Quran and Hadiths?
552832003603984384,"Muslim terrorists murder 12 people in Paris. 22,000 terrorist attacks since 9/11. It's not an aberration, it's the real #Islam"
552833335119335424,"@TheKnowledge @NomCookiesNom Muslims are not a race, idiot, they are a cult of murder and terrorism. http://t.co/4wKPDIkzm8"
552834919831830528,@NomCookiesNom Why is it that no other religions have statistics that are even close in the production of terrorism.
552852341120970752,@DiversityRUs Islam is a cult of murder that declared war on all of humanity 1400 years ago. Here is proof. http://t.co/JH80InPaNz
552852730327203841,@J_Eddine @DiversityRUs Bad logic.  If all Muslims did what their books of hatred and murder tell them they would all be dead.
552853286500306944,@J_Eddine @DiversityRUs 1/3 of all  Muslims believe that people who want to leave the religion should be murdered. http://t.co/mBTflxQk22
552854101755559936,@DiversityRUs For the last 1000 years Islam has contributed nothing to mankind but murder. http://t.co/h8a8JKfUDo
552855374492360705,Since 1/3 of all #Islam believes that people who leave the religion should be murdered where are the moderate Muslims http://t.co/E3OtqTbo7D
552856083644305409,Notice 2/3 Muslims want Sharia and Sharia says that apostates must be killed. But only 1/3 support that directly. http://t.co/2GS6nNTRVj
552856915353825283,Notice how the news media avoids pointing out that the murderers of the 12 French are followers of the death cult of #Islam.
552857451671060480,@DiversityRUs The US attacks terrorists and dictators.  Your religion opposes freedom and democracy. http://t.co/EQhYQleABG
552862070061142016,"@ibnHlophe @sibanda_tapson @CTFleaMarkets Okay, we understand that you and your religion are terrorists.  Don't @ me any more."
552864417050681344,"Children in Pakistan, journalists in Paris, shoppers in Australia, Ezidis in Iraq.  It all comes from the death cult of #Islam."
552871996082487297,"@RomeroScott Not gunmen, Muslim terrorists."
552872508995555330,@AnnaMainwaring1 Your sadness is exactly what the terrorists want.
552872849342349312,@ldstarr18 @AC360 Islam is worse than the Nazi party ever was.
552884719394648064,@ldstarr18 @AC360 You are a liar trying to shut people up using the term  #racist.  Islam is not a race and you know it. It is a death cult.
552886368842436609,@Damhan97 @niall_cullen @AC360 Having more children is what their prophet Mohammed told them to do.  Reproductive imperialism.
552887101499256832,@niall_cullen @Damhan97 @AC360 How can they be sound when 1/3 of them think people leaving Islam should be murdered? http://t.co/HQCuP3Qdke
552887374858825729,@Damhan97 @niall_cullen @AC360 A small percentage? The majority are radicals. http://t.co/UVNjYoz2rM
552888346767159297,@ldstarr18 @AC360 When does freedom of speech not insult someone.  Why should a hate filled religion be excluded? http://t.co/srvMUIMFBC
552889003989413888,"@ldstarr18 @AC360 But there are many ideologies, and Islam declared war on the human race 1400 years ago. http://t.co/ntOJwO4Lnt"
552923665952546816,RT @TIME: 'Charlie Hebdo' editor killed in Paris terror attack built career on defiance http://t.co/zE8yO2E0W1
552926572752011265,Will any of the media talking heads ever broach the subject that #Islam is incompatible with free speech and democracy? Are they PC cowards?
552926619426238464,RT @TINAHILLSTROM1: Via @nprnews: 12 Dead In Shooting At Satirical Publication's Office In Paris http://t.co/n5HZpux8R5 They have proven Pr…
552935798459207680,@StrangerOnFire @Raqqa_Sl It worked out perfectly.  When the Muslims invaded Europe in 8th cent only military defeat stopped them.
552944864581529601,@StrangerOnFire @onzelfzuchtig @Raqqa_Sl Pacificim is no solution.  The Hindus tried that and the Muslims slaughter them for 800 years.
552945098904727552,"@StrangerOnFire @onzelfzuchtig @Raqqa_Sl Until we fight the war on Islam in earnest, we will never know where it gets us."
553005445980225536,RT @sudixitca: You say Islam is a religion. I say it is a cult. Islam's activities match the description of crime mafia. You must bust it. …
553005887988588544,"@unteenable 1/3 of the religion is ready to murder apostates.  There are no ""moderate Muslims"" http://t.co/rHENXNvhbO"
553006564466888704,"@RiosJose559 No, Islam declared war on all humanity 1400 years ago."
553006745778257921,"RT @KV_alumni: In the wake of the #ParisShooting it pisses me off to hear politicians, celebrities &amp; the like,trying to lessen Islam's role…"
553008281812078592,RT @funnyordead_: Islam according to ex-muslim: Not me  This guy: PakistaniGuyDontHugMeMySuicideJacketMigh tGoOff  And I think t... http://…
553008477916782592,@ziallrh @riotboyafi The prophet Mohammed also had people murdered that spoke against him.
553009209084620800,@RiosJose559 What you said was incoherent.  But here is the proof that Islam declared war on all humanity. http://t.co/L4QpzH226Y
553010256662392832,@anjemchoudary You have no say on what freedom of expression extends to.  Everyone should be insulting the phony pedophile prophet.
553011006297739264,@anjemchoudary Nobody cares what his honor means to you fools.  We have no obligation to honor the slave trader and caravan robber.
553011393109041152,@anjemchoudary We could care less how much you love the fraud.  We have the right to think of him any way we want and express that.
553011893489512448,"@MalickBee Already did.  Found out that Islam is a vile, bigoted, hateful, murdering, sexist, slavery supporting cult."
553015187565854720,"@LUVSHINECAFE @bradybaggett When religious war, jihad, is a cornerstone of the religion there is no possibility for reform."
553015844842655747,@AnonHeel Political satire always pisses off someone.  Why should the religion of hatred and murder be excluded.
553017226639704064,@LUVSHINECAFE @bradybaggett We need to outlaw Islam outright.
553018384120422400,@azmoderate @JoeWSJ You are talking bullshit. The information is clear that the majority of Muslims are not moderate. http://t.co/whdlCI8aXZ
553019590104453120,"@azmoderate @JoeWSJ Again, you talk like an idiot.  I have no religion and what you say changes nothing about Muslims being extremists."
553022484467834880,RT @NYDailyNews: EDITORIAL: Murderous soul of radical Islam has attacked the foundation of Western civilization http://t.co/vbu2idLCCt http…
553023136459804672,"@SafeensS The nuns are wearing the chosen robs of the clergy, not what every woman is required to wear by the sexist religion."
553024516150927360,"@SafeensS The woman wearing the bikini can wear it or she can cover everything, her choice.  If she makes that choice in Islam she is beaten"
553027700579762176,@KhaledHamaki That is one of the pieces of lying propaganda that Muslims try to fool westerners with.  Here is story. http://t.co/US4H4dOaEe
553027973805117440,"RT @koda1950: @LeMarquand exactly WHAT has Islam EVER done other than subjugate women, kill and torture?!"
553028633237794816,RT @Kypsta: France is on the verge of major cultural backlash against even moderate Islam. The tension has built for decades. The line has …
553057212835180544,"@bradybaggett @LUVSHINECAFE Take a poll and see if 1/3 of Christians think gays should be killed.  If they do, Christianity should be banned"
553062441412603904,"@bradybaggett @LUVSHINECAFE If you like it or not, Islam declared war on all humanity in the Quran 1400 years ago."
553072776349626369,"@ohSAMah Like all such writers, they blab on endlessly as experts without ever having read the Quran or Hadiths."
553076211878871040,RT @SmokeNMirrors71: @AceofSpadesHQ Same MSM that insists Islam has no connection w/terror censors cartoons cuz they fear being murdered. S…
553078288281636866,RT @taslimanasreen: All religions are not the same. Islam is more violent than other religions.
553079857630834688,It's unbelievable the way that journalists fall all over themselves to make excuses for the barbarity of Islam. Not one has read the Quran.
553080280278249472,@kewldevzzo Islam is full of incitements to murder unbelievers.  What are you talking about?
553081714931552256,"@kewldevzzo Yes, according to Islam, Muslims are encouraged to kill you.  I'm not a Muslim and I have no issues with Hindus."
553206566266994688,"@kewldevzzo Yes, the Quran tells Muslims to murder people of other religions. http://t.co/EExrTV2BJx"
553208451115909120,"@AalawOfficial According to your own canon, your prophet is a pedophile, murderer, rapist, caravan robber, slave trader, sexist and bigot."
553208711271837696,RT @salmonfarmer1: Twisted Logic in the world of Islam http://t.co/6nALv2HPc3
553209501168316417,@deafgirl1 Islam cannot forbid anything.  It is a sick cult with no power under the law.
553228588191715330,@ameedjadallah I read the entire Quran.  Islam is what is wrong.
553267240251195393,@AAQ270 @izrinhariri @TheKnowledge A. He wasn't a prophet.  B. There has been no peace for 1400 years.
553358452790022145,"RT @CordieMendoza: ""@subratabanik: NO religion is AS VIOLENT as abhorrent as Islam. http://t.co/iUrt6EL834"" @LeslieMarshall"
553358818139070464,@SevilZadeh What does ISIS do that the prophet Mohammed did not also do?
553359777930027009,@KhaledHamaki This is a more complete picture of the bigotry of Islam than your selective lie. http://t.co/raGDag6tmL
553360960438562816,"@SevilZadeh Mohammed led 17 major military expeditions.  Most offensive.  He raped, robbed, murdered, lied, slaved, and was a pedophile."
553399931939991552,@SevilZadeh Karen Armstrong was interested in writing a hero worship book that would sell with Muslims.  Very narrow picture.
553400662461931521,@KhaledHamaki I don't care.  It's none of Mohammed's business what religion someone wants to be.
553401609678360576,@IftikharAwan You choose your religion and Islam is clearly barbaric and inhuman. It has zero to do with god.
553402087745150977,"@IftikharAwan One must imagine god being insulted by having such a hateful, war mongering, decisive, bigoted, sexist religion calling him."
553402310106157056,@IftikharAwan The Muslims relationship to god is fear.  He is told to fear Allah again and again in the Quran.
553402536665706496,@IftikharAwan Why does it not occur to you that only an idiot would imagine a god who wants to be feared.
553403135163498496,"@kewldevzzo I don't ""follow"" any god. But if one were to imagine Satan inventing a religion, it would be like Islam."
553403621874749440,@IftikharAwan Did your prophet behead people like ISIS - yes.  Did he enslave people like ISIS - yes.  Did he murder people like ISIS - yes.
553404130413121536,@IftikharAwan Did your prophet rape slaves like ISIS - yes.  Did your prophet tell women to cover up and stay home like ISIS - yes. #Islam
553404777397112833,@IftikharAwan Did your prophet murder apostates - yes.  Did your prophet rob caravans and commit genocide - yes.
553405302461046784,@IftikharAwan Looks to me like Baghdadi is a carbon copy of Mohammed without the prophecies. #Islam
553632132346556416,"@CamilleHughes16 @_Watch_Observe_ The idea about all of these ""moderate"" Muslims is oversold.  Most are extremists. http://t.co/cQJ6cNdGow"
553692805864771584,@CamilleHughes16 @_Watch_Observe_ Nobody cares.  The law protects women.  Mohammed's phony laws abuse women. #Islam
553698389397753857,"@tommydevlin1974 What is ""mainstream"" about him? Forgetting murdered Christians, closed universities, murdered doctors, women locked at home"
553698761432518656,"@tommydevlin1974 ""Mainstream"" Muslims are also radicals. http://t.co/X5gSyW8PGB"
553943841607524352,@CamilleHughes16 @_Watch_Observe_ That's like saying that my freedom is limited if I'm not allowed to kill you.
