tweet_id,tweet
757217896695263232,@alyssaxmonique which one are you? A. Slow B. Stupid C. Retarded D. All the above ? You must be illiterate I told your ass bye damn bye
757220782414057475,@CNNPolitics Are you fucking retarded.
757397731702956032,@Obey_Adjust @zCynda exactly which makes your statement retarded
757414626338414594,@siigiiel I love seeing your fucking retarded face with a bitch ass flower. Ur mom must be so proud of you
757703282563358720,@ChefOltman1 QED you are either mentally retarded orthe autistic spectrum that I can forgive ...you can't help it..otherwise you r evil
757734777583652864,"@Danndann227 😐😂😒 I just said that shit ""you know you have more then 37"" you might be retarded 😂🤔"
758033676273872896,"@redsteeze See. You should have just said ""retarded."""
757852222298296321,@r2dindu1488 are you retarded orrrr? https://t.co/PJ5cq3Ww5l
757950964594774016,@Claudioo_OO @BaxterCymru11 are you retarded claudio? ah I know u are one of that stupid modern kids that don't respect.
758064500180418560,@DigitalJuiceUK @sidney_deborah @Bobby2626 @Writeonright Do you happen to be retarded Wartax? WE ARE ANTI-ZIONISM.
757773679744933888,@__JSY_  you are retarded
758149762013138945,@haileytoddd it pisses me off so much like are you fucking retarded?? Tell me your gender then. WHAT IS IT.
758338040142127104,@amazingatheist we already knew you were retarded chj
758414951090262017,@Noble_TX @Thumper_Gaming @ProSyndicate 3 times? are you retarded?
758503996143312896,@MagicRoyalty @HillaryClinton @POTUS  ur retarded
758591329949585408,@SanyaMartial just like your retarded name
758469636417388544,"@JgioMcpe you sound fucking retarded , download a vpn and play mcpe dickhead"
758627090593898498,@Trigga_DaDon yeah because you retarded 😭
758529728194109440,@Mort3mer @MarinaJoyce7 Are you fucking retarded or did you remember that you did both in your last tweet? kys.
758790643258908672,"@SneakySwiper shoots faster than almost every scout than the NL shadow, with third eye and has the fastest reload ? Are you retarded?"
758894104172310528,@fuzzydeduction  Are you seriously trying to justify calling me retarded? Wow!
758872650290647042,"@vbspurs Marco was tweeting during the speech, basically trolling GOP: you worthless, retarded, cowardly POS. You could have had me."
758982515906404352,@eRaNapalm fucking lying idiot its 9pm you are not going to sleep your followers are retarded
758885468104630272,@Blarrgensnorf so you ARE your retarded cousins? that's done shyamalan shit right there
759107288040747008,"@LFinityyy @KEEMSTAR your retarded theres a thing called self defence, or fighting back"
758928765900591104,@browntroutfish you can't even spell tongue right you're really retarded lmao
758854375729004544,@AgenderWonder @HowFoolsMeBe SHE CLEARLY FUCKIN SAID SHE LIKED TAKING EHE ANGER OUT ON HER RRE U FUCKING RETARDED
759129652086661120,"@Olscore well, you seem pretty retarded, asking people to prioritise Islam. Just don't have contact with many Muslims who speak English!"
759133573781741568,@CHUBDOLL_ what did you succeed at? Being skinny and retarded looking😇😆😢
759000614311333888,@jacklister_ clearly your retarded foot
759213554939654144,@ciretweets are you fucking retarded? everything isis does is forbidden in the koran ... do some fucking research you retarded child
759283939559309312,@ZachSmokesHERB @PhotoshopNchill youre talking shit to someone in Level.. When you want to join Level? Didnt knownyou could be this retarded
759866159298703360,"@ovistz @KEEMSTAR Retarded, self harm is dumb you attention whore."
759812832909287424,@foxxamill6 smh. This world is retarded. Don't nobody know what they want. You ask for good n treat it bad. You get the bad n fall in love
759816599381475329,@ItsMeCabbage You are the most retarded person ever (ignoring grade a)
759788992481165312,@realkingrobbo No its like having them beat you in the special Olympics.They win get a medal and wake up still retarded!
861271004060016643,@TrackStar_Luis Think you should stop being retarded son
861443956177031169,"@zhar33rd You wasn't passing knowledge. Your talking to me like I'm retarded .""your young and ignorant"" like damn I… https://t.co/A5cTJIOZZe"
861373802227220481,@HillaryClinton You can talk about anything Hillary and yes he beat the hacks. The French people aren't as retarded as the Americans
861541385639514114,@jadeharrisono ur retarded
861995167401869313,@CliffordSakyi you’re retarded if you think he was close to Messi. Had some great games but Leo is light years ahead.
862073269519695872,@thehill Trump is Comey's 'boss'; a boss has the power to fire their underlings...  You people get more retarded by… https://t.co/iaeEWsPHvh
861817437959966721,@vinnie_paz You are when it comes to being aware but you are fucking retarded when it comes to common sense .
861880256067534848,@Ninjqh_ @Bondy2G you are retarded this is my first team
861779710203834373,"@ChrisMorelli Your actually the stupidest dumbest retarded person ""fan"" I've ever seen. Did you see our offense and… https://t.co/eON9VboXFK"
862422566979461122,"@Feral_Renegade ""Are you.. serious? How did that not make you- wait you already are retarded. Nein. Ich won't slap… https://t.co/7pXuPy8oz2"
862360403183054848,@GovMikeHuckabee Shut ur retarded ass up. You should be ashame of ur self supporting a 70 year old pervert who does… https://t.co/avQtHPbhKN
862196141684928512,"@whoslikeus @charlie_grieco @CocaCola Various people do own various kinds of genetic traits, actually. Are you retarded?"
862324197988716544,@girlswithtoys PSA: your fucking retarded
862352593401544706,@DevinChambliss lmao ur retarded
862409422034915328,@mecfcb Or the fact that they win a shit ton of trophies. Are you this retarded I know you're a bandwagonner mate stick to hand egg faggot
862755854759718912,@ImLeNaiyaaa @ThuggaKayy Ky you basically just retarded .
862682320217747457,@DEADLINE @GeekPride5 Are you guys fucking retarded?
863107467479265283,@Brothers1873 Ur the one whos retarded right
863160164685410305,"@_devieeee girl quad be passing himself and ""he going be right back"" cause your retarded ass keep taking him back 😂"
862934523746504706,"@LesserFrederick are you retarded lol. Last sentence first paragraph, jackass."
862827694811119617,"@TylerRog419 are you retarded, you look like jimmy neutron, when girls see you they gotta blast"
863072872826363904,@JackieeRenteria LMAO damn ur friends retarded
863006086932176896,@ColinCowherd Dude r I retarded? U stay on LeBron s nuts &amp; the u disrespect my my Coach no wonder I watch ESPN! https://t.co/WQLjLvn2rw
863101272458575872,@StephenConstan u blundering bastard! You have done us no good! AIFF are a bunch of retarded cunts! #Indianfootball https://t.co/RScgsJpudY
863458291652931585,@playWEG U guys are retarded
863520073713152001,@j_pootsmann You are not akward you are just retarded
863292398515834881,@OrcPawson 21 seconds was all I could stand! Wow dude! You FUCKING SUCK! Ha ha ha ha! Thanks for the retarded video… https://t.co/vVLA9dCJRr
863512343644442625,"@YvngJayTakeoff Now I'm clingy, kys honestly you sound retarded ."
863854984693022724,@jswebster @ChelseaClinton @HillaryClinton You are truly retarded....100% https://t.co/TkmUbBmuCI
863670649264406528,@JacobWe29574339 @SmogonU You're retarded if you think megagross was the only thing stopping lele
863569813985153024,"@JadeTri because like you said, they're fucking retarded"
863596816893431808,"@StuntinIzAHabit ""Hap birtday, nicc."" Is your phone retarded?"
863942888916307968,@bluxcreqtive @HyperRTs @chipotle_bh @xSumzy @CLIPSPLUG Lmao your the most retarded person ever. How do you fall for that shit
864625952302563328,"@AndyZaturno This is why people keep using the word ""retarded"" as a slur. Hope you never have a mentally challenged child."
864914256185229312,@texanjensen Where did i say that i support them u stupid fuck? This is the rxact reason why this hashtag is retarded
864887802714042368,@Wrenogranite how retarded can u be. @gop is the the ones paid by 1% to push globalisation.
864941607250006018,@ThatBoyHunter_ if you suck at annie you literally have to be retarded
864864675317432320,@BlGPABLO @jadexgrays your fuckin retarded theres many games good on console
864698824153026561,@SarahKSilverman You sayen I'm retarded
864866264950476800,@SpeakerRyan Did you seriously hold a news conference on tax reform in the middle of a shit storm? Are you retarded?
865031495362248704,@NyndsTG You are literally retarded lmfao you are one of those people that thinks playing 2K makes you educated when it comes to basketball
865146138269274112,@maddie_yh @abipetersonn Ur clinically retarded maddie
865303005268242432,"@MomentusMensah @ClassyRooney Are you retarded? To start for every single team in the world except for about four, isn't that world class?"
865404096357974016,@doubleadub lol sports fans like you are retarded
865629305325240320,@xOblivionn im retarded idk wat ur sayin
865708091127582720,@jefftiedrich @AlbertBrooks You look like Eric Clapton s retarded brother
865392713037787138,@planning_ahead Ur retarded
865399168046481408,@LaDrwn U the retarded rat lookin ass
865571881125937152,@j_albert1017 @Naqvii007 @NormDaGod @BigBadBear24 You are retarded
865965789186281472,"@moonlightwbabe @Stormzy1 @LittleMix So you can call me ugly, retarded, but honestly I'm not scared of a bully."
865926018795810816,@delanosafari @dawnellemurray @SolidarityDSA @bob_grams @EdDonnahoe @FLOTUS Are you retarded? That's not a king it'… https://t.co/dtbvUCXQHB
865766970758635520,@TrumpsBrain @e13W52 @AnnCoulter You must be retarded
866176829781975041,@chrisrogers1973 @AnaheimDucks @HondaCenter @Joshmanson42 U r retarded if you call that a cheap shot. Good clean hit. Cope with it
866340755744317440,@imrllybored @damnezentrix she goes around flirting with guys I guess you're retarded to see that lmao you got played
866430853592870912,@KEEMSTAR are you actually that retarded
866727499941761025,@godlyerik @s0phLaZeR Wtf you retarded https://t.co/CXn3J4YJiB
866724530366107649,"@Otfcarlos2x Oh shit, my friend is retarded.. damn Ima find you some help"
867046183167942657,@SenpaiSleepy Erm... Japanese you meant? And... I get it. We're retarded sometimes
867114936178290688,@NathanHawks_US @Lauren_Southern What an stupid comment. You are a piece of crap. Stupid retarded.
867097945065365508,"@oSlumze prize for 2nd place, u retarded??"
866917430592851969,@_odors @_BBCtoilet  I think your bf is retarded
867136553616887808,@christopherpof1 @Ddharkey1 @chasthomas686 @FLOTUS @IsraeliPM How retarded is that statement. Do you know both pers… https://t.co/DNqqUmFRwN
866872761272201216,@spyrohh are you fucking retarded?
867274688832995328,@touchednut @tommy_litch God damn you are so retarded
867191373178564610,@eXo1ic if you think those are in the same realm of importance your retarded
867497217631899649,"@drewand1212 Aww, you are a special kind of retarded arent ya little fella?"
867616625276710916,@walt_is_my_name Nigga you made look retarded cause I had to do the speaking lol
867645800851148803,@acoustiicmendes @Camila_Cabello You're so fucking retarded if you hate her keep that to yourself and leave her alone bitch
867727120042262530,"@abitofbrittUS lmao your friend's probably retarded haha,,,"
867794342152355840,@christanbelange @MrPillowSuit @PhilTerNSW @MikeMartin1982 Are you mentally retarded or something?
867871215343611904,@lancers46 You're retarded if you think that's all we do there lol
868229459228463104,@RussellTehFox With retarded shit like stance around... I sincerely don't get why people annoy you so much about Sparky.
867978732128018433,"@washingtonpost ""Muh Russia!!!!!!!!!!""  Your Russia nonsense is retarded and you should feel bad for being so stupid."
867963796215668742,"@Onision ""You don't call retarded people retards, that's just distasteful. You call your friends retards when they're acting retarded."""
867935526623608833,@okasparx @GabsVictoriaa my dude you @'d her... are you fucking retarded?
868475916531486720,@xomnca you must be retarded
868603503064887296,"@GloriousDescent @MMads2 @amaya_eden @MsBlaireWhite @TylerPreston20 You really are a retarded commie, aren't you...?"
868300095506321408,@OfficialLostAge what the fuck are you taking about lost youre literally retarded  how is it good at all
868509303199682560,@Cj_Caliente_ he does not space the floor....... are you retarded.?!?!?
868342357296431104,@KWintie @RoamingMil What a joke. Spencer doesn't have anything to do with these people. Just random weirdos. You are retarded.
868697992357855233,@ughrebekaah Why not. Are u retarded. It was a pretty good movie
868705827301076992,"@CassidyBoon95 Just go watch star wars, oh wait. You also hate it for a retarded reason"
869271345330352128,@_tuhrell you were drunk and acting retarded! so i guess u owe me a philly trip
869194212058726400,@mmpepe_ @alexion_ I know you hate it for no reason and its retarded *
869208887949479937,@GirlImFromBG 😂😂😂 you retarded lol wyd today? Match the gang
869123345119408129,"@GheezusChrist @Almightyvonzuss You're retarded, I'd tell you to delete this tweet but I'm willing to bet you can't even figure out how"
869020295264391169,@___SADLER___ 1. ur lame for liking your own tweet 2. that tweet was retarded 3. u know a party is gonna suck if it has a name or it's urs
869691320973045761,@ChiBDM @peta @PPGPaintsArena But you claim to be a fan typical retarded Hawks fan https://t.co/KncwJ1TkJo
869428933690671104,@Olivia28580676 @gina__russell Bitch are you retarded.
869584139741167618,@polNewsForever @FBI Never use the Havamal to  profess your retarded communist beliefs. Fucking cunt
869610056353849344,"@surnell By that logic, u lool retarded joker u moustache moron 😂"
869603966207787010,"@chuckwoolery You may be an antisemite, but your're definitely retarded. How does Trump's orange cock taste? #cockholster"
869555442304905216,"@MehranAttaii @TrumptasticNH @Travis_Adams @mitchellvii Daniel, you are retarded"
869473980528422912,@Zickoii @prismanrbx ur retarded john
869504888358785024,@realDonaldTrump Are you retarded? Do you know how many people are employed in this country by German firms? Do you… https://t.co/bU2ugGK0lp
869736929855758337,@Jaylee_martinez Bitch you have two wtf are u retarded
682922050852372480,@VeryPycho you dont have to its just something unbelievably retarded
683009946703781888,@nataliebertrann thanks Natalie I fux with you your retarded happy new year ❤️💙
682948944729489409,@EverybdyH8Tyson 😂😂 you retarded dawg
683050585294163968,@iAmPanoramic @Legend_Today YOU ARE A FUCKING RETARDED ABOMINATION
683041861146144768,@Chritobin @Graves440 you are beyond retarded you are in the wrong say another word 1409 going viral
683344538929332225,@Kia_clt7 you just retarded mann &amp; I was being funny cause you said bharlotte
683324104276074496,"@CraigJonesBitch are you retarded? The whole thing is a mystery 😂nobody knew who anybody was, and they had to piece it together..."
683087490979393536,@buff68iou1 @Joffey021 you know im retarded I thought something was really wrong 😩😂
683684596299481089,@tinyelli your fucking retarded
683684776641966080,@AdmardoTV lol you look a little bit retarded in that picture. Prayers to who ever has been taking care of you 👍
683678996911894529,"@ppanda23 Do hav any idea wat hitler did? You retarded stupid fuck.Your vry existence is a mistake, u shld b haunted dwn n killed for sports"
683479394157858816,@LabountyLilly Your a greasy retarded fuck
684095008949944320,@WhyJhane  you &amp; jamon are both retarded 😂😂😂😂 he posted that status like anyone ever believed him 😂
684092815320690688,@3arcAaron @AsapZoomi says dis cuz u actually got virtualy rekt by 12y retarded kids
683846672581955584,@Rezcoh @PadillaZack @Billerific This was probably the most retarded conversation I have ever read on Twitter LMAO you all need to chill lol
684048036922671104,@k4tptrva why are u cringing u retarded fish
683900326152241152,"@realDonaldTrump @MMMDigits SEX WITH YOUR DAUGHTER? hmmm make a tape, so we can ALL enjoy it!!!!! (PS:  Southern Pride = retarded socialism)"
683864007640350720,@yungjonny_ maybe you'll find a girl if u stop tellin retarded ass jokes 🙄
685143433971761153,@addifavors1 your high key retarded for spelling retarded wrong 😐😂😂
685381565564600320,@larryelder Are you retarded?
685293443220766720,@heidimontag @F1abraham ...are you retarded?? Oh wait that's a dumb question
685344156575637504,"@Zesmadj @MarokkoMedia @IsraelNewsNow LOL, YOUR RETARDED..PALESTINE WAS CALLED CANNAN, YOUR PEOPLE WALKED THE DESSERT FOR MANY GENERATIONS."
685372245816913921,@cheykardashian @_carefreecaro haha obviously you wanna be in this cause this is DEF about me and Bai fight. I'm not retarded
685288745638166528,@Aeemili huh tf are you TALKING ABOUT. WHY ARE YOU SO RETARDED
685671157090095104,@CastDesigns @DareGatsby this is fucking crazy your retarded for scrapping
685804930225967104,@Rohiittttt @Shanita_T you retarded pai! coz I hate vodka! disgusting stuff!
685722210166816768,@KEEMSTARx if i see ur daughter in real life im going drop kick her retarded ass your pervert looking self @RedAl
685958181692899328,@VulgarEconomics Like it matters. Thinking capitalism is the worst thing ever is retarded. Especially when you tweet it about.
685914703558774784,@Elxment_ @sambear12 Sheffielf United mate.  You look slightly more retarded
686286532773330944,"@HuffingtonPost please do not review any further Star Wars movies; whomever you send to review it, is actually retarded. #StarWars"
686052977157779457,@MutNoah22 you're so retarded that u didn't know it was a joke
686032244742459396,@oneandonlywoosk mark come on do you seriously think I'm that retarded what the heck
686126943733862400,@madhuleka2 friends: people who are aware of how retarded you are and still m... https://t.co/jzJSylMrfi https://t.co/297vZSXQVc
686044504655310848,@stephenasmith @steelers that is retarded! Have you lost your mind? You should be banned from speaking about football!
686634173482823680,"@Nimblin4 are you fucking retarded, did you not see what I just said"
686580012447854593,@eRaReppin yeah i know not retarded like you You mentaly retarded idiot
686767460066824192,@BeatingPort How many times do you have to repeat this? You retarded?! 👀 @RT_com
686729136740544512,@_Thisblackguy my mother isn't racist or retarded. Lol Thats the best you could do? Whats it like to be a skin color first black guy?
687301164291850240,@xTomori u just plain retarded which is why u shouldn't be a leader im not saying marqo is any less retarded but idk if I can handle 2 of u
687142804141674496,@mirraaannnn__ mannnnnnyes!!! You know we bout retarded! He gone love us!
687354394182955008,@arbetarsolidare @Kantonistan @ronaldoputrus @RobPutrus You think retardation is not a disability? Are you retarded as well?
687070049753001984,@christenpadua you look like a retarded roach
687218536490602500,@Howat91_ @RealAlexJones Said the greatest PM in British history you ungrateful and retarded individual
687455959292219392,@JitTheBeast YOU SO FUCKIN RETARDED 😭😭😭😭😭😭😭
687856888612913152,"@carmatt59 @geewaxnpr @nprpolitics You know that ""retarded"" is an offensive term from many years ago, when the world was terrible, right?"
688010949563957250,@vvhlt @joerogan are you retarded zach if a 600k twit account says you saved them from suicide or whatever hes gona reply
687943823926902789,@_MAXWELL_ ( N ) you don't went full retarded: #Lol https://t.co/sdfiB35S6z
688138049578901505,@98_moiz @UBax786 if you like the new ones more than the first three you're retarded
688103744353902592,@DimetriSantoro dude 2nd grade you was fucking retarded and I love it
688420141663686656,@sutirtha07barua lmao remember when rvp ripped his shirt off and you guys went retarded cuz you drew us last season? Foh
688159524411191296,"@aln4mant Why don't you simply f**k off? Demented, retarded Trump's fan!"
688419374127017984,@JeffreyGoldberg @jacko2323 are you  retarded?? they were in Iranian waters.  We would have done the same
688602598081978373,@RedScarce lmao u killed L7 bro. You do realize you have over 330k followers right? At least more then half of them are retarded😂
688841237210726400,@Chrisatsinnoh @RealJdk20 false reporting is retarded your just on bad @BadTwitAccounts  you salty jew
688794881767174145,@xCuppy Your retarded cousin Jared. Please Get Cancer. - Jared 2015
688777030830145537,@jeffstanbury1 @NFL @RapSheet are you retarded?
