tweet_id,tweet
713378133735514113,@neverevertrump @lenardgamergate nigger he got attacked out of the blue. I know its your cuck mentality to sit and take abuse not his though
714447660288073729,@abusedbs @beatensupport quit being a nigger and take her you bread slice
714367737795981312,"@USNavy And I missed out on pickin the sand nigger employees of the month for the past 35 year,but I wudda,anyway.So why you fussin?"
715012020655919104,@l3ss3l ay follow me you nigger
714976771729281024,@Joshtruction hey I saw a nigger form of you boi
715170997352017920,@CodeineJose @vdaniel081 that truck ain't tab you nigger
694417753139073024,"@sorryimmeganx I know you cough like a nigger, but can you fist like a nigger? A black fisted me on my bday, I've never been fisted so well."
694351453784133632,@hxnnxhr u a nigger tho
694362920982020096,@MrLoon3Y @HAXSANO you're a nobody you damp a corner in top strip you're so bad u got shit on in every gunny nigger
695248309191970822,@_sadIy bitch we was married heavy what u turn nigger over night to think I'm trusting u with kids web Hollie at kids
695288910058926080,"@mackayyla its funny that u say that cuz if u only date a nigger than you're neglecting other races, which is kind of making you racist LMAO"
695430476211757057,@zSleepz Hey kid fuck off you fat fucking nerd. Suck on a fat chode you ebola carrying nigger
696440414279225344,@Riley_Hu nigger you will get them ka Tuesday. I'm busy tomorrow.
696303004711051264,@ReasonHD @magents nigger u rap like @Nas I like that african feel of Nas at least u in my top five Mc 's
697598155429408768,@xjhianx ayyy ur the gayest nigger on my tl.
698202026178641921,"@charleslofton to blk college students,on ur campuses u r still being called nigger &amp; everything else, u r paying tuition,u think u go free"
698494021048598528,@Hotkid_11 usemuva my nigger you haven't seen it?😂
698672392197902336,@SnipersVitality @VitalityNTD nigger when did you get in V
699952095311630336,@CharlieBravo33 @hedge_funds our site is not for idiots who have not learned yet how to use a browser my nigger
699867391333965824,"@rudeboypsquare wtf is jude ngees? Your babysitter? Nigger grow up because even with your dread you still acting like a slave, fuck jude."
699856016406523905,@TitoPadilla8 dumb u don't talk to me nigger
700344963184398337,@kanyewset You are a low life nigger scum. Taylor Swift is a million times better than you are.You can't sing. You are a racist NIGGER!
700631639693463552,"@st3phanie_hicks @itsnikeee_fr I mean would agree if you would date a black guy, but you're dating a nigger thug. Your dad is right."
700793623676194817,@realweatherford's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.
700911303280431104,@EditsSurreal You are a fucking sexy indian nigger.
701481325979693057,@kerrykcee she got married to a kikuyu nigger
701487814580510722,@eRa_Eternity PICK ME U NIGGER
701350778250760192,@WildeWood63 aw damn 😂😂😂 you dumb nigger
701916011038117893,@Al50k TANT- AYYYY MY NIGGA HAHAHA you a beast i love you but nigger u got me banned from csgo im going to sue ur ass u french faggot
702548168181809152,"@memoryjukebox @BernieSanders So it's ok to use the word ""nigger"" because you didn't invent it?"
702337651857334272,@2DNacs ur a nigger
839634527479869441,@SexyMixedMan talk about hentai amd incest...im sure you could write a book on those...you nasty half nigger
840659070117896197,"@thatgirlsalina IS LESS OVER HERE BUT S THERE RACISM EVERYWHERE AND THE MODREN WORD FOR NIGGER S ""AABD""OR""KHAL"" ABEED= PLURAL JST TO LET U K"
840777051699335168,"@_TasiaRayee ""If you're not black you shouldn't be saying nigger"" literally the same thought behind what you said b… https://t.co/XNOl6UEvLG"
841450354919202816,@Trinket_Leanne Bingo! I'm ignorant but u can't spell tired? Got the nigger correct tho. How sad that u resort to that.
846978112034390016,@OscarDeLaHoya have you fix your racist company yet? Calling us monkey's and nigger's.  #FuckGoldenBoy
847533559527219201,@_BadMeetsEvil you beat the nigger out of me😳
847350146832621573,@BrianPumperXXX_  and now they chased your ass by a skinny Nigger and you Ran from him just like your Rap career.
847805958625603584,@RealMoseby96 @d_m_g_daffy @mic Shahquelle you are the kind of person having a mental breakdown after being called a nigger
737670837856264193,@KEEMSTAR you are nigger faggot
737742598203314176,"@EdAsante77 @rolandsmartin @SnoopDogg @RootsSeries even if he disagrees, you see yourself as a ""nigger"" if you don't like it? Ridiculous"
737734809359921152,"@sugoicatx I don't think you're black, what gives you the right to say nigger? What's wrong with being black??"
738035561932300288,@JUSTDOITSULLEY LOL! I hope they call you nigger under their breath now.
738179380451676160,@ZeroClique no one you fucking nigger @ZeroMagiks
739170502875320320,@thedrowzy @realDonaldTrump shut up go back to your country you mexican nigger
739253432628846598,@LowClassLegend @KidTrunksB I'll knock you out so hard I'll make you black and blue like that stupid nigger 50 Sments!
739707575109881856,@vinnie @crimeagency @KINGSA7AN @womanbeater @urharmless lol i have 2k databases but u dont see my fronting like a stupid nigger???
739646677993304064,@__Ryaaaa @CraziestSex you knew I was going to say that you freaking nigger
739627656837267457,@dcj1023 @PNCBank_Help u nigger fag
740305447970738176,"@804StreetMedia @BIRDMAN5STAR YOU'RE NOT IN THE FUCKING JUNGLE, NIGGER! SIT ON YOUR FAT ASS AND LEARN SOME ENGLISH YOU BLACK WHORE!"
740202234533818368,"@mitchellvii I guess it is OK for Sodomayor to do it .. The word ""mexican"" is the new ""nigger"".  You can only say it if you are one."
740278898034892800,@JSMagicMan your family will die in a car accident luck tard nigger aids carrier fag
740579851925491712,@ZacharyQuinto would U masquerade as black person use(#Nigger)?thats what U essentially did by using #Gypsy posing https://t.co/eX5lO59Pft
740629688633040896,@Fun_Legit lmao ur a nigger
741031662335590401,"@KEEMSTAR Alex the ""stupid nigger"" decided to attack you didn't he"
741184280479440896,@ALDEscol sge ug laag oy you never lern your lesson nigger
741216362715054080,@GRYKING more experience education? Dos he just call you a ghetto nigger?
741170464463130624,@AngelTilaLove AS A BLACK MEN I FEE LIKE I SHOULD BE YOUR NIGGER SLAVE AND GEY SPIT ON BY MY ASIAN GOD
741552997566554113,@dannyc103 whoever told u dat is a dirty nigger
742094045988671489,@snakesonaplane8 YOU FUCKING MONG THAT WHAT YOU GET FOR NOT OPENING MY SNAP STUPID NIGGER
742044238624350208,@predisix fuck u nigger
741820883568873472,@Dani_masonn @jusmee__ you a house nigger anyway so you good
742574650308370432,"@CL0WNSHOES hey nigger, u on skype?"
742562621065469952,@KEEMSTAR @bb1000000000000 yeah you didn't do anything to deserve this at all. Lol jk nigger faggot
742740690241753088,@KEEMSTAR you fucking nigger
742789176383426560,@ryf1sh You moved for good you nigger?
742508556453302272,@RASIVX mad you called me a nigger doe.
742602517255757824,@C_Kibati 😂😂😂😂😂 nigger you forgetting what country you are in?  No one wants to buy a 2nd hand PS for anywhere near the price of a new one!
742851495352115203,"@WhiteHouse @BarackObama @POTUS you asked when this will stop, when you're nigglet ass is out of the way. You have proven to be a pos nigger"
743042348779745280,"@TrollingModder ""your boy"" who the hell is that you sound like a nigger what the hell did you do to his account ?"
743555618342998016,@mrmarketingguru @courtlynburke13 @brianaamj @zaynnqueens nigger nigger nigger!!! You hate that word!!
744059840784400389,"@dojikkomeido enjoy your 8 hour nap, nigger"
744043914986950658,"@DeadEndHipHop @kbinge ""nigger!"" or ""no...to the back of the bus, BOY!""  Of the 2, ur ignorance hurts more  I'm wit @mykectown &amp; @FeeFo247"
744007462320148480,@y4nn59 FUCK U NIGGER
745120064353894400,@WolfeDOTexe check your fucking goddamn privilege cis nigger
745371315759157249,@dayumwoo ITS A QUOTE MADE FOR SUNGGYU AKKDKDKD GUCCI MANE IS SUCH A NIGGER
745715605207154689,@dyoung7712 you fucking ape nigger don't you dare disrespek me
745732097189494785,@KEEMSTAR   I WASNT ALL OF YOUR FANS TO SAY KEEM IS A NIGGER
745443323578458112,@PastorDScott You have become an idiot and a whore to Trumps money. Your sick. You showed yourself on MSNBC. You are a house Nigger.
746469183219634176,@JohnScarce gg scare the nigger. btw your profile photo makes you look like an autistic wallpost. my channel. https://t.co/JaIXzuWt4T
747278079916027906,"@KEEMSTAR everyday there are 250 new #keemstarexposed videos click on them and first thing u hear ""Alex is a stupid nigger"""
747563246442385408,@trash_sn stfu nigger
747880889472925696,@therealphatey if i was writing why you never got it then? Dumbass 😂😂 I can never fall for that shit ma nigger!
747900254582804483,"@KEEMSTAR End you're goddamn fuck life ""YOU NIGGER"""
771440777402646528,"@xVitzy @OGJimany stfu Nigger, down to call on skype in a bit?"
771193011476639745,@MarkRuffalo maybe U can help&amp;educate ppl about plight&amp;racism to #Roma #Sinti if U like&amp;tell ppl that #Gypsy is a slur&amp;racist like #Nigger
771142772074156032,@ladawnboyyy I'm sorry but it's been my block for years you just a new nigger in town☺️
771520599164325893,@rushtheband do You want me to Google Time space continum probly  Again nigger 😑
771658684048904197,"@JamesERustle @SportsCenter @Kaepernick7   If you were smart, you'd know a nigger is not a black person; its an ignorant one. U Nigger"
771721640564621312,@viero96 u crazy nigger
771927702521704448,"@VanceJabari @Kumar_Myers oh my bad ""nigger"" there you go Bob👌"
772217054980083712,@H2kLacefield You fuckin ugly ass nigger come up on my block nigga disrespecting my boys ill fuck u up wack ass nigga
772625416603463681,@Julianx7x shutup nigger i see you in school on ur snaps
774631921297031172,"@2016Opinion @TheDailyEdge These are the same people who spit on you and call you nigger, then call police when you punch them in the face."
775107395991339008,@NuiMrme when did i say that being white is an ultimate thing? Shy do you consider Nigger an insult?
774988349069205504,@TalibKweli @CatlinNya wow ur so right! Retard is the frustrated racist way to say nigger without really saying it. Sad angry ppl #retard
775128010995404800,@Kyle_Myers12 so imagined all those black jokes and being called nigger you right how could I forget?
776437137176535041,@JonathanWilling GOOD MORNING FROM MR. WHITE NIGGER TRASH OF OTTAWA ONTARIO. SUPPORT YOUR LOCAL DRUG DEALERS
776466778310541313,@Kwebbelkop Fuck you nigger
777376082462855168,@Stark_Ls @riotgames YOUR A NIGGER
778065785403170820,@Notey456 fuck you WATERMELON AND CHICKEN EATIN NIGGER
778457277552467969,@MalePocahontas cop was a nigger you stupid faggot
778787893577850880,@oSremm Stfu pussY. You couldntdo shit to me. Your fucking blocked nigger
778747552757796865,"@RomanTheElite @BigBeard_Ali ""Nigger"" the one u were so quick to type in order to get someone riled up. Bye, troll."
779341973715050497,@4chan  @WayneLambright kill yourself you shitskin nigger https://t.co/W9Gq9MpOGC
779774293185925121,"@MomYourek @RealSkipBayless Hey cunt, Cleveneger told the truth.  I hope some nigger rapes you soon"
780150992033636352,"@carsoonuhc @verillium in reality you are a nigger verillium you can agree with that, I hope you lose your twitch rank, u might start 2 cut"
780101931276599296,@LitmanBodey ur a nigger
780349047051870208,@ImAllexx @KEEMSTAR you fucking stupid bitch!!! All fucking righteous fucking nigger! Alex is doing this shit. YOU FUCKING NIGGER
781321899099852800,@kingcastle00 @MontserratxCruz @Braedon100 no racism involved?? you called Devon a nigger that's fucking racist
827273011828895747,@FaZeJev fuck you nigger
827528482666139648,@Escrappa you still got 150 to go if you're a NIGGER
828303111882162176,@Realtimie and I'm sure you think far right White supremacists are wrong for calling you nigger. You ain't different bruh... #endthehate
829458500048867328,@Autumn_Craiggg i just thought it was pretty fun stop generalizing me you fucking nigger
829862357014822913,@s_knox28 you have a nigger nose #niggernose2k17
832258105677340672,@KEEMSTAR you shouldn't have you're bandannas sitting out like that Alex the nigger monkey might try and steal em
833116147054686208,@tfk_gawat nigger you don win already
833112812553662464,@heyrmbr and I'll give you a boot full of nigger foot up your ass
833161227433971713,@wuhfy @unmigrate @crestfailure @charging @GRETADARKE it's because i said nigger faggot multiple times you fricker
833186158377127937,@MauiWoweey_00 Leeeeeeeeeeroooooooooy 😩 I highkey miss you ! I need your chill vibes ode ! Miss you nigger 😂😊
833939744790892548,"@huntrodsandrew @DanIngerson @smalldickDallas @joethomasoffic just like you do ""Nigger"" understand what you just got yourself into big dog"
834533993752170496,@savanahnewelll Nice job enforcing the stereotype you stupid nigger
834785727489638401,"@thehill news update,  nigger in a suit calls for Trump impeachment while frowning upon your shenanigans."
726827807037362177,@cristhrodas UR welcome nigger
726940008859459585,@teamMANNY_ Nigger You Ain't Call Me
727229306791968769,@bakedflounder you are supportive of guns and usage of the word 'nigger'
727715275618041856,@KaylaWomack43 @B_ODANIELS you really think the word nigger is equal to cracker like really
728189617871179776,@uchennauka3 What's happening nigger is you good
728603897640550400,@KurtRustles @GGGGunner caught u red handed nigger XD https://t.co/Y4CzcIIuxc
729019586734112768,"@SquadOfNiggers @TheSFON You have a fucking egg. No header. ""Nigger"" is your squad name. I hope both of your parents die. Dumb white bitch."
729438559950753793,@AmpedYT @Trahhx @Win_Legacy @JazzDF @xShrk JOIN YOU NIGGER
729749190092300288,@Berry2429 why you got that dark ass nigger arm next to my name 😂
729713236535205888,@JamesRo578 So you call yourself nigger and it sound good to a racist.  Donald Trump support Homosexuals going into women restroom. Lol.
729724368201388032,@DoppoGames slicker than your average nigger killer.
729741820708663296,@Hi_Im_Jay_T @BernieSanders @LiacourasCenter YOU SAY NIGGER ALL OVER YOUR PROBALLY FAKE TWEETER FEED NOW THATS RACIST
729507749185396736,"@luciiid ...past generation? Ok idk where you live but no. Not past. (Search ""nigger"" on Twitter real quick and get back to me."
730135636510965760,@harmonyBongane if you still down ma nigger remember me...that's dope
730222181750177794,"@AZEALIABANKS @_DRFoster @zaynmalik ""Dirty sand nigger""? Bitch not only are you one too yourself but he's #1 in America as to where idek you"
731108509501231104,@destaneexo you're white stop being a nigger lover and trying to fit in and be accepted you dumb bimbo. You're faker than @emrata titties...
731575041951813632,@MEGAROCKY510 purple and black you nigger
731597749897039872,@askphoxbe you didn't add me nigger. https://t.co/fUnuo36vu0
732702374389796866,@GodlyTheSavage @Pyrehz @ExamDeception deception if someone called you a nigger you would say shut up cracker or something .
732546061064130560,@akaworldwide. Wow!! You got it right nigger!..that's a fact
732947296577552384,@Pele_Alli dip your cock in acid you rancid tree swinging nigger
732905223493189632,@akaworldwide nigger you know what you aint even gotta work w these ouens  @_Daev_   x   @Dj_SKinniez  just hear them out on soundcloud
732917550560993281,@lfclissa That's racist you nigger
733510503520174080,@Jessewelle nigger ur irch stfu
733496024770056193,@Ejenae__ you fucking nigger
733872383862312960,@RehzyV2 you ruin everything fuck you nigger
734278824515473408,@Luridly that sounded serious and you tried blowing it off NIGGER
734815666050633728,@tolgamutus stop this tumour-like cancer shitpost you nigger. I want to see quality content on my tl not fucking cancer
735141395703468032,@mindofmew you said nigger
736204374939078657,"@LeafyIsHere Nigger living jew, you should kys"
736588548032192512,@MinWWalker01 Calling a black like you a nigger isnt racist Its directed a a lazy black individual A nigger like you Not agnst the race
736630059050622976,@AAR0NTH3PR0 @IPr0_ @maclainkhaki you miss spelled nigger you retarded 8 year old racist ass bitch
737417799677693952,@LeafyIsHere nigger everybody cares what planet on u on? if u hasn't noticed this planet feeds on drama
715936646575710208,@SchaferBraeden @jonathanclark35 I mean I heard you called me a nigger behind my back wassup bro
716355032606572545,"@imanicezanne @AmericanAir yes you did, you were fucking chimping out on the plane, shut your nigger selfish mouth. Issue solved."
717098246489841664,@Drastically__ @LordeCali @1942bs what does the word nigger mean to you? What do you really hear when you hear the word?
717310897698549760,@realDonaldTrump you want to be president because of the think you'd make a better president than Obama a nigger with your deals!
717469077485170688,@AZEALIABANKS you are a rude hateful nigger aren't you?? Awwww need to suck on some dick?
718184336336355330,@ZacharyQuinto would U masquerade as black person use(#Nigger)?thats what U essentially did by using #Gypsy posing https://t.co/eX5lO59Pft
718101624678277120,@MisterCBooz Oh my bag you a bitch ass nigger cause you think you better than somebody hiding behind your parents poison like you faithful
718371574253035520,@BarackObama  barrack u nigger...i was born the same day and month and year as you ..big ears
718401546787123200,"@blindrezo nigger, tell your phone to stop flipping your photos"
718287788840525825,@MisfitTheGod your a nigger.
718619688305995776,@JJtheGamerGuy @AlimonyMindset Nigger I don't even like Dark Souls but Christ are you retarded
718690530130075648,@KEEMSTAR @LeafyIsHere So you can be a fucking nigger dick and congradulare him but not block me?!  YOU SEXIST!  #DramaAlert
719360356259340293,@readyforramos @BrittanyVenti @Emmahdorable  thank you so much for making this. Thank you so much I am so great full of what you have nigger
720249687119409152,@zaanid_ latest updates. Turn on your nigger new notifications 😊
720392775800217600,@TheeRiverGoat whats wrong with rape? your mom? you spic loving nigger
720051795691569153,@_gwoop @hoeassjusto oh yeah ? You calling me a nigger ? I'm on your ass now kid @_gwoop
720482642987216896,@YannickCEO @lRichyy by the way your a slave. Your mind is enslave but your so ignorant you don't get it .  Your a nigger and don't know it.
720866874771136513,"@Daniel_Ipatxi @SQUlDZ nah boy you never do something right, lil nigger"
720983476422316032,@florencescent Nigger wruuu :(
721018175891107840,@ProoF bet i can beat ur ass irl So eaassssy u skiiny black nigger
721396518897455104,@Paps_Bacela aha...go treat your eyes my nigger 😏
722253469751517184,@shamelysss @maybesea @Braedng does being called a nigger make you mad
723568275003695106,@MattyBRaps fuck you nigger
723361328027439104,@xLites @L7Kyo fuck u nigger
724709360555806720,@smhjerry @ashzun you stfu dumb ass nigger
724517596964487168,@Fnaf_world6633 @PositiveSins @YandereNicole YOU KEEP THAT PERSONALITY UP MY NIG. YOU GONNA BE A GREAT NIGGER SOME DAY
724777002113327105,@LoLosWay I'll make you stop breathing when I put you in my cotton fields nigger
848127649151148032,"@BBC_Toilet ""Below a nigger is your rightful place, ho."" He begins to use the length of his BBC to slap around her jaw and cheek!"
849564592544124928,@MarkDowlingdabr Me:white ppl have no rhythm White person:WELL SCUSE ME CAN I  CALL YOU A COTTON PICKING NIGGER BEC… https://t.co/KGsRNs68Wo
850056907364716545,@CassperNyovest you owe it to no nigger you got it its yours
850204152592351234,"@Pillowtalk005 Tweeted by a nigger herself...himself...hell, whatever tf you are 😂"
850166072502255616,@Danaustin__ Shut the fuck up nigger. You're the farthest thing from a politician. Keep your duck suckers quiet bitch
850633108252655620,@sharepart @Mandac5 this nigger is back. Where you been @sharepart?
850718143584624641,"@CharrySin @Pillowtalk005 @FIGHTlNG @Luminiferus_ Now, look, you can't even spell. The lovely word is NIGGER."
851010306197377025,@ColtGrep @jadeseaparo @kznes OMFG DO IT U NIGGER
850869692159885312,@PorCYeIlo @Jamesbrooks_bc You brought us in ya mentions dumb nigger
